Nom,Aguerrie,Capacité de Soutien,Code,Code de Type,Coriace,Cout Main,Cout Reserve,Défenseur,Eau,Faction,Feuille,Fleche,Formula,Fugace,Gigantesque,ID,Identifiant,Langue,Main,Possession,Reserve,Roche,Set,Type unité,Éternel
The Frog Prince,No,No,BTG-131-R-EN,R - Rare,,1,1,Yes,2,Ordis,2,No,,No,No,131,MCA-723,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Le Roi-Grenouille,No,Yes,BTG-131-F-FR,F - Transfuge,,2,2,Yes,3,Axiom,3,No,,No,No,131,MCA-724,FR - Français,No,1,No,0,BTG - Au-delà des portes,Personnage,No
The Frog Prince,No,Yes,BTG-131-F-EN,F - Transfuge,,2,2,Yes,3,Axiom,3,No,,No,No,131,MCA-725,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Espionne Ordis,No,No,BTG-132-C-FR,C - Commune,,3,2,Yes,2,Ordis,2,No,,No,No,132,MCA-726,FR - Français,Yes,4,No,2,BTG - Au-delà des portes,Personnage,No
Ordis Spy,No,No,BTG-132-C-EN,C - Commune,,3,2,Yes,2,Ordis,2,No,,No,No,132,MCA-727,EN - English,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Espionne Ordis,No,No,BTG-132-R-FR,R - Rare,,3,2,Yes,2,Ordis,2,No,,No,No,132,MCA-728,FR - Français,Yes,1,Yes,2,BTG - Au-delà des portes,Personnage,No
Ordis Spy,No,No,BTG-132-R-EN,R - Rare,,3,2,Yes,2,Ordis,2,No,,No,No,132,MCA-729,EN - English,Yes,0,Yes,2,BTG - Au-delà des portes,Personnage,No
Espionne Ordis,No,No,BTG-132-F-FR,F - Transfuge,,3,2,Yes,2,Bravos,2,No,,No,No,132,MCA-730,FR - Français,Yes,0,Yes,2,BTG - Au-delà des portes,Personnage,No
Ordis Spy,No,No,BTG-132-F-EN,F - Transfuge,,3,2,Yes,2,Bravos,2,No,,No,No,132,MCA-731,EN - English,Yes,0,Yes,2,BTG - Au-delà des portes,Personnage,No
"Kakoba, Commandant de Légion",No,No,BTG-133-C-FR,C - Commune,,3,3,Yes,2,Ordis,2,Yes,,No,No,133,MCA-732,FR - Français,No,4,No,2,BTG - Au-delà des portes,Personnage,No
"Kakoba, Legion Commander",No,No,BTG-133-C-EN,C - Commune,,3,3,Yes,2,Ordis,2,Yes,,No,No,133,MCA-733,EN - English,No,1,No,2,BTG - Au-delà des portes,Personnage,No
"Kakoba, Commandant de Légion",No,No,BTG-133-R-FR,R - Rare,,3,3,Yes,2,Ordis,2,Yes,,No,No,133,MCA-734,FR - Français,No,1,No,2,BTG - Au-delà des portes,Personnage,No
"Kakoba, Legion Commander",No,No,BTG-133-R-EN,R - Rare,,3,3,Yes,2,Ordis,2,Yes,,No,No,133,MCA-735,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
"Kakoba, Commandant de Légion",No,No,BTG-133-F-FR,F - Transfuge,,3,3,Yes,2,Muna,2,Yes,,No,No,133,MCA-736,FR - Français,No,0,No,2,BTG - Au-delà des portes,Personnage,No
"Kakoba, Legion Commander",No,No,BTG-133-F-EN,F - Transfuge,,3,3,Yes,2,Muna,2,Yes,,No,No,133,MCA-737,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Procuratrice Ordis,No,No,BTG-134-C-FR,C - Commune,,3,3,Yes,3,Ordis,2,No,,No,No,134,MCA-738,FR - Français,No,2,No,3,BTG - Au-delà des portes,Personnage,No
Ordis Attorney,No,No,BTG-134-C-EN,C - Commune,,3,3,Yes,3,Ordis,2,No,,No,No,134,MCA-739,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Procuratrice Ordis,No,No,BTG-134-R-FR,R - Rare,,2,2,Yes,2,Ordis,2,No,,No,No,134,MCA-740,FR - Français,No,1,No,2,BTG - Au-delà des portes,Personnage,No
Ordis Attorney,No,No,BTG-134-R-EN,R - Rare,,2,2,Yes,2,Ordis,2,No,,No,No,134,MCA-741,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Procuratrice Ordis,No,No,BTG-134-F-FR,F - Transfuge,,3,3,Yes,3,Yzmir,2,No,,No,No,134,MCA-742,FR - Français,No,1,No,3,BTG - Au-delà des portes,Personnage,No
Ordis Attorney,No,No,BTG-134-F-EN,F - Transfuge,,3,3,Yes,3,Yzmir,2,No,,No,No,134,MCA-743,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Gardienne Ordis,No,No,BTG-135-C-FR,C - Commune,,3,3,Yes,1,Ordis,1,Yes,,No,No,135,MCA-744,FR - Français,No,6,No,3,BTG - Au-delà des portes,Personnage,No
Ordis Gatekeeper,No,No,BTG-135-C-EN,C - Commune,,3,3,Yes,1,Ordis,1,Yes,,No,No,135,MCA-745,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Gardienne Ordis,No,No,BTG-135-R-FR,R - Rare,,3,3,Yes,1,Ordis,1,Yes,,No,No,135,MCA-746,FR - Français,No,1,No,1,BTG - Au-delà des portes,Personnage,No
Ordis Gatekeeper,No,No,BTG-135-R-EN,R - Rare,,3,3,Yes,1,Ordis,1,Yes,,No,No,135,MCA-747,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Gardienne Ordis,No,No,BTG-135-F-FR,F - Transfuge,,3,3,Yes,1,Muna,1,Yes,,No,No,135,MCA-748,FR - Français,No,1,No,3,BTG - Au-delà des portes,Personnage,No
Ordis Gatekeeper,No,No,BTG-135-F-EN,F - Transfuge,,3,3,Yes,1,Muna,1,Yes,,No,No,135,MCA-749,EN - English,No,1,No,3,BTG - Au-delà des portes,Personnage,No
Thot,No,No,BTG-136-C-FR,C - Commune,,3,3,Yes,2,Ordis,3,No,,No,No,136,MCA-750,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Thoth,No,No,BTG-136-C-EN,C - Commune,,3,3,Yes,2,Ordis,3,No,,No,No,136,MCA-751,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Thot,No,No,BTG-136-R-FR,R - Rare,,3,3,Yes,2,Ordis,3,No,,No,No,136,MCA-752,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Thoth,No,No,BTG-136-R-EN,R - Rare,,3,3,Yes,2,Ordis,3,No,,No,No,136,MCA-753,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Thot,No,No,BTG-136-F-FR,F - Transfuge,,3,3,Yes,2,Yzmir,3,No,,No,No,136,MCA-754,FR - Français,No,1,No,3,BTG - Au-delà des portes,Personnage,No
Thoth,No,No,BTG-136-F-EN,F - Transfuge,,3,3,Yes,2,Yzmir,3,No,,No,No,136,MCA-755,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Jeanne d’Arc,No,No,BTG-137-C-FR,C - Commune,,4,4,Yes,2,Ordis,2,No,,No,No,137,MCA-756,FR - Français,No,4,No,2,BTG - Au-delà des portes,Personnage,No
Jeanne d’Arc,No,No,BTG-137-C-EN,C - Commune,,4,4,Yes,2,Ordis,2,No,,No,No,137,MCA-757,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Jeanne d’Arc,No,No,BTG-137-R-FR,R - Rare,,5,5,Yes,2,Ordis,2,No,,No,No,137,MCA-758,FR - Français,No,2,No,2,BTG - Au-delà des portes,Personnage,No
Jeanne d’Arc,No,No,BTG-137-R-EN,R - Rare,,5,5,Yes,2,Ordis,2,No,,No,No,137,MCA-759,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Jeanne d’Arc,No,No,BTG-137-F-FR,F - Transfuge,,5,5,Yes,3,Axiom,3,No,,No,No,137,MCA-760,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Jeanne d’Arc,No,No,BTG-137-F-EN,F - Transfuge,,5,5,Yes,3,Axiom,3,No,,No,No,137,MCA-761,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Quetzalcóatl,No,No,BTG-138-C-FR,C - Commune,,4,4,Yes,4,Ordis,4,No,,No,No,138,MCA-762,FR - Français,No,4,No,4,BTG - Au-delà des portes,Personnage,No
Quetzalcóatl,No,No,BTG-138-C-EN,C - Commune,,4,4,Yes,4,Ordis,4,No,,No,No,138,MCA-763,EN - English,No,1,No,4,BTG - Au-delà des portes,Personnage,No
Quetzalcóatl,No,No,BTG-138-R-FR,R - Rare,,3,3,Yes,3,Ordis,3,No,,No,No,138,MCA-764,FR - Français,No,1,No,3,BTG - Au-delà des portes,Personnage,No
Quetzalcóatl,No,No,BTG-138-R-EN,R - Rare,,3,3,Yes,3,Ordis,3,No,,No,No,138,MCA-765,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Quetzalcóatl,No,No,BTG-138-F-FR,F - Transfuge,,3,3,Yes,3,Muna,3,No,,No,No,138,MCA-766,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Quetzalcóatl,No,No,BTG-138-F-EN,F - Transfuge,,3,3,Yes,3,Muna,3,No,,No,No,138,MCA-767,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Robin des Bois,No,No,BTG-139-C-FR,C - Commune,,4,4,Yes,2,Ordis,3,No,,No,No,139,MCA-768,FR - Français,No,2,No,2,BTG - Au-delà des portes,Personnage,No
Robin Hood,No,No,BTG-139-C-EN,C - Commune,,4,4,Yes,2,Ordis,3,No,,No,No,139,MCA-769,EN - English,No,1,No,2,BTG - Au-delà des portes,Personnage,No
Robin des Bois,No,No,BTG-139-R-FR,R - Rare,,4,4,Yes,2,Ordis,3,No,,No,No,139,MCA-770,FR - Français,No,1,No,2,BTG - Au-delà des portes,Personnage,No
Robin Hood,No,No,BTG-139-R-EN,R - Rare,,4,4,Yes,2,Ordis,3,No,,No,No,139,MCA-771,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Robin des Bois,No,Yes,BTG-139-F-FR,F - Transfuge,,4,4,Yes,3,Lyra,3,No,,No,No,139,MCA-772,FR - Français,No,1,No,0,BTG - Au-delà des portes,Personnage,No
Robin Hood,No,Yes,BTG-139-F-EN,F - Transfuge,,4,4,Yes,3,Lyra,3,No,,No,No,139,MCA-773,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Le Conseil,No,No,BTG-140-C-FR,C - Commune,,4,4,Yes,4,Ordis,4,No,,No,No,140,MCA-774,FR - Français,No,4,No,4,BTG - Au-delà des portes,Personnage,No
The Council,No,No,BTG-140-C-EN,C - Commune,,4,4,Yes,4,Ordis,4,No,,No,No,140,MCA-775,EN - English,No,0,No,4,BTG - Au-delà des portes,Personnage,No
Le Conseil,No,No,BTG-140-R-FR,R - Rare,,3,3,Yes,3,Ordis,3,No,,No,No,140,MCA-776,FR - Français,No,1,No,3,BTG - Au-delà des portes,Personnage,No
The Council,No,No,BTG-140-R-EN,R - Rare,,3,3,Yes,3,Ordis,3,No,,No,No,140,MCA-777,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Le Conseil,No,No,BTG-140-F-FR,F - Transfuge,,3,3,Yes,3,Bravos,3,No,,No,No,140,MCA-778,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
The Council,No,No,BTG-140-F-EN,F - Transfuge,,3,3,Yes,3,Bravos,3,No,,No,No,140,MCA-779,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Anubis,No,No,BTG-141-C-FR,C - Commune,,5,5,Yes,3,Ordis,3,Yes,,No,No,141,MCA-780,FR - Français,No,1,No,4,BTG - Au-delà des portes,Personnage,No
Anubis,No,No,BTG-141-C-EN,C - Commune,,5,5,Yes,3,Ordis,3,Yes,,No,No,141,MCA-781,EN - English,No,1,No,4,BTG - Au-delà des portes,Personnage,No
Anubis,No,No,BTG-141-R-FR,R - Rare,,4,4,Yes,3,Ordis,3,Yes,,No,No,141,MCA-782,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Anubis,No,No,BTG-141-R-EN,R - Rare,,4,4,Yes,3,Ordis,3,Yes,,No,No,141,MCA-783,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Anubis,No,No,BTG-141-F-FR,F - Transfuge,,4,4,Yes,3,Yzmir,3,Yes,,No,No,141,MCA-784,FR - Français,No,1,No,3,BTG - Au-delà des portes,Personnage,No
Anubis,No,No,BTG-141-F-EN,F - Transfuge,,4,4,Yes,3,Yzmir,3,Yes,,No,No,141,MCA-785,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Issitoq,No,Yes,BTG-142-C-FR,C - Commune,,6,6,Yes,4,Ordis,4,No,,No,No,142,MCA-786,FR - Français,No,5,No,4,BTG - Au-delà des portes,Personnage,No
Issitoq,No,Yes,BTG-142-C-EN,C - Commune,,6,6,Yes,4,Ordis,4,No,,No,No,142,MCA-787,EN - English,No,0,No,4,BTG - Au-delà des portes,Personnage,No
Issitoq,No,Yes,BTG-142-R-FR,R - Rare,,5,5,Yes,3,Ordis,3,No,,No,No,142,MCA-788,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Issitoq,No,Yes,BTG-142-R-EN,R - Rare,,5,5,Yes,3,Ordis,3,No,,No,No,142,MCA-789,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Issitoq,No,Yes,BTG-142-F-FR,F - Transfuge,,6,6,Yes,4,Yzmir,4,No,,No,No,142,MCA-790,FR - Français,No,0,No,4,BTG - Au-delà des portes,Personnage,No
Issitoq,No,Yes,BTG-142-F-EN,F - Transfuge,,6,6,Yes,4,Yzmir,4,No,,No,No,142,MCA-791,EN - English,No,0,No,4,BTG - Au-delà des portes,Personnage,No
Chargez!,No,No,BTG-143-C-FR,C - Commune,,2,2,No,,Ordis,,No,,Yes,No,143,MCA-792,FR - Français,No,6,No,,BTG - Au-delà des portes,Sort,No
Charge!,No,No,BTG-143-C-EN,C - Commune,,2,2,No,,Ordis,,No,,Yes,No,143,MCA-793,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Chargez!,No,No,BTG-143-R-FR,R - Rare,,2,3,No,,Ordis,,No,,No,No,143,MCA-794,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Charge!,No,No,BTG-143-R-EN,R - Rare,,2,3,No,,Ordis,,No,,No,No,143,MCA-795,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Chargez!,No,No,BTG-143-F-FR,F - Transfuge,,2,3,No,,Muna,,No,,No,No,143,MCA-796,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Charge!,No,No,BTG-143-F-EN,F - Transfuge,,2,3,No,,Muna,,No,,No,No,143,MCA-797,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Entraînement à l’Esprit d’Équipe,No,No,BTG-144-C-FR,C - Commune,,2,2,No,,Ordis,,No,,Yes,No,144,MCA-798,FR - Français,No,2,No,,BTG - Au-delà des portes,Sort,No
Teamwork Training,No,No,BTG-144-C-EN,C - Commune,,2,2,No,,Ordis,,No,,Yes,No,144,MCA-799,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Entraînement à l’Esprit d’Équipe,No,No,BTG-144-R-FR,R - Rare,,3,3,No,,Ordis,,No,,Yes,No,144,MCA-800,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Teamwork Training,No,No,BTG-144-R-EN,R - Rare,,3,3,No,,Ordis,,No,,Yes,No,144,MCA-801,EN - English,No,1,No,,BTG - Au-delà des portes,Sort,No
Entraînement à l’Esprit d’Équipe,No,No,BTG-144-F-FR,F - Transfuge,,2,2,No,,Axiom,,No,,Yes,No,144,MCA-802,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Teamwork Training,No,No,BTG-144-F-EN,F - Transfuge,,2,2,No,,Axiom,,No,,Yes,No,144,MCA-803,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Sceaux Adhésifs,No,No,BTG-145-C-FR,C - Commune,,3,3,No,,Ordis,,No,,Yes,No,145,MCA-804,FR - Français,No,5,No,,BTG - Au-delà des portes,Sort,No
Sticky Note Seals,No,No,BTG-145-C-EN,C - Commune,,3,3,No,,Ordis,,No,,Yes,No,145,MCA-805,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Sceaux Adhésifs,No,No,BTG-145-R-FR,R - Rare,,3,4,No,,Ordis,,No,,No,No,145,MCA-806,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Sticky Note Seals,No,No,BTG-145-R-EN,R - Rare,,3,4,No,,Ordis,,No,,No,No,145,MCA-807,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Sceaux Adhésifs,No,No,BTG-145-F-FR,F - Transfuge,,3,3,No,,Axiom,,No,,Yes,No,145,MCA-808,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Sticky Note Seals,No,No,BTG-145-F-EN,F - Transfuge,,3,3,No,,Axiom,,No,,Yes,No,145,MCA-809,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Jour de Célébration,No,No,BTG-146-C-FR,C - Commune,,5,5,No,,Ordis,,No,,Yes,No,146,MCA-810,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Celebration Day,No,No,BTG-146-C-EN,C - Commune,,5,5,No,,Ordis,,No,,Yes,No,146,MCA-811,EN - English,No,3,No,,BTG - Au-delà des portes,Sort,No
Jour de Célébration,No,No,BTG-146-R-FR,R - Rare,,8,8,No,,Ordis,,No,,Yes,No,146,MCA-812,FR - Français,No,2,No,,BTG - Au-delà des portes,Sort,No
Celebration Day,No,No,BTG-146-R-EN,R - Rare,,8,8,No,,Ordis,,No,,Yes,No,146,MCA-813,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Jour de Célébration,No,No,BTG-146-F-FR,F - Transfuge,,8,8,No,,Yzmir,,No,,Yes,No,146,MCA-814,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Celebration Day,No,No,BTG-146-F-EN,F - Transfuge,,8,8,No,,Yzmir,,No,,Yes,No,146,MCA-815,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Ouvrez les Portes,No,No,BTG-147-C-FR,C - Commune,,5,6,No,,Ordis,,No,,No,No,147,MCA-816,FR - Français,No,2,No,,BTG - Au-delà des portes,Sort,No
Open the Gates,No,No,BTG-147-C-EN,C - Commune,,5,6,No,,Ordis,,No,,No,No,147,MCA-817,EN - English,No,1,No,,BTG - Au-delà des portes,Sort,No
Ouvrez les Portes,No,No,BTG-147-R-FR,R - Rare,,5,5,No,,Ordis,,No,,No,No,147,MCA-818,FR - Français,No,1,No,,BTG - Au-delà des portes,Sort,No
Open the Gates,No,No,BTG-147-R-EN,R - Rare,,5,5,No,,Ordis,,No,,No,No,147,MCA-819,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Ouvrez les Portes,No,No,BTG-147-F-FR,F - Transfuge,,4,5,No,,Axiom,,No,,No,No,147,MCA-820,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Open the Gates,No,No,BTG-147-F-EN,F - Transfuge,,4,5,No,,Axiom,,No,,No,No,147,MCA-821,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Transporteur Ordis,No,No,BTG-148-C-FR,C - Commune,,3,3,No,,Ordis,,No,,No,No,148,MCA-822,FR - Français,No,3,No,,BTG - Au-delà des portes,Repère Permanent,No
Ordis Carrier,No,No,BTG-148-C-EN,C - Commune,,3,3,No,,Ordis,,No,,No,No,148,MCA-823,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Transporteur Ordis,No,No,BTG-148-R-FR,R - Rare,,5,5,No,,Ordis,,No,,No,No,148,MCA-824,FR - Français,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Ordis Carrier,No,No,BTG-148-R-EN,R - Rare,,5,5,No,,Ordis,,No,,No,No,148,MCA-825,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Transporteur Ordis,No,No,BTG-148-F-FR,F - Transfuge,,3,3,No,,Yzmir,,No,,No,No,148,MCA-826,FR - Français,No,1,No,,BTG - Au-delà des portes,Repère Permanent,No
Ordis Carrier,No,No,BTG-148-F-EN,F - Transfuge,,3,3,No,,Yzmir,,No,,No,No,148,MCA-827,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
"Le Monolithe, Bastion Ordis",No,No,BTG-149-C-FR,C - Commune,,5,5,No,,Ordis,,No,,No,No,149,MCA-828,FR - Français,No,4,No,,BTG - Au-delà des portes,Repère Permanent,No
"The Monolith, Ordis Bastion",No,No,BTG-149-C-EN,C - Commune,,5,5,No,,Ordis,,No,,No,No,149,MCA-829,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
"Le Monolithe, Bastion Ordis",No,No,BTG-149-R-FR,R - Rare,,4,4,No,,Ordis,,No,,No,No,149,MCA-830,FR - Français,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
"The Monolith, Ordis Bastion",No,No,BTG-149-R-EN,R - Rare,,4,4,No,,Ordis,,No,,No,No,149,MCA-831,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
"Le Monolithe, Bastion Ordis",No,No,BTG-149-F-FR,F - Transfuge,,4,4,No,,Muna,,No,,No,No,149,MCA-832,FR - Français,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
"The Monolith, Ordis Bastion",No,No,BTG-149-F-EN,F - Transfuge,,4,4,No,,Muna,,No,,No,No,149,MCA-833,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Grand Projet,No,No,BTG-150-C-FR,C - Commune,,6,6,No,,Ordis,,No,,No,No,150,MCA-834,FR - Français,No,2,No,,BTG - Au-delà des portes,Repère Permanent,No
Grand Endeavor,No,No,BTG-150-C-EN,C - Commune,,6,6,No,,Ordis,,No,,No,No,150,MCA-835,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Grand Projet,No,No,BTG-150-R-FR,R - Rare,2,6,6,No,,Ordis,,No,,No,No,150,MCA-836,FR - Français,No,1,No,,BTG - Au-delà des portes,Repère Permanent,No
Grand Endeavor,No,No,BTG-150-R-EN,R - Rare,2,6,6,No,,Ordis,,No,,No,No,150,MCA-837,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Grand Projet,No,No,BTG-150-F-FR,F - Transfuge,,6,6,No,,Yzmir,,No,,No,No,150,MCA-838,FR - Français,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Grand Endeavor,No,No,BTG-150-F-EN,F - Transfuge,,6,6,No,,Yzmir,,No,,No,No,150,MCA-839,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Akesha & Taru,No,No,BTG-151-H-FR,H - Héro,,,,No,,Yzmir,,No,,No,No,151,MCA-840,FR - Français,No,1,No,,BTG - Au-delà des portes,,No
Akesha & Taru,No,No,BTG-151-H-EN,H - Héro,,,,No,,Yzmir,,No,,No,No,151,MCA-841,EN - English,No,0,No,,BTG - Au-delà des portes,,No
Afanas & Senka,No,No,BTG-152-H-FR,H - Héro,,,,No,,Yzmir,,No,,No,No,152,MCA-842,FR - Français,No,0,No,,BTG - Au-delà des portes,,No
Afanas & Senka,No,No,BTG-152-H-EN,H - Héro,,,,No,,Yzmir,,No,,No,No,152,MCA-843,EN - English,No,1,No,,BTG - Au-delà des portes,,No
Lindiwe & Maw,No,No,BTG-153-H-FR,H - Héro,,,,No,,Yzmir,,No,,No,No,153,MCA-844,FR - Français,No,3,No,,BTG - Au-delà des portes,,No
Lindiwe & Maw,No,No,BTG-153-H-EN,H - Héro,,,,No,,Yzmir,,No,,No,No,153,MCA-845,EN - English,No,1,No,,BTG - Au-delà des portes,,No
Méduse Lunaire,No,No,BTG-154-C-FR,C - Commune,,1,1,No,1,Yzmir,1,No,,No,No,154,MCA-846,FR - Français,No,4,No,0,BTG - Au-delà des portes,Personnage,No
Moonlight Jellyfish,No,No,BTG-154-C-EN,C - Commune,,1,1,No,1,Yzmir,1,No,,No,No,154,MCA-847,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Méduse Lunaire,No,No,BTG-154-R-FR,R - Rare,,1,1,No,1,Yzmir,1,No,,No,No,154,MCA-848,FR - Français,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Moonlight Jellyfish,No,No,BTG-154-R-EN,R - Rare,,1,1,No,1,Yzmir,1,No,,No,No,154,MCA-849,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Méduse Lunaire,No,No,BTG-154-F-FR,F - Transfuge,,1,1,No,1,Axiom,1,No,,No,No,154,MCA-850,FR - Français,No,1,No,0,BTG - Au-delà des portes,Personnage,No
Moonlight Jellyfish,No,No,BTG-154-F-EN,F - Transfuge,,1,1,No,1,Axiom,1,No,,No,No,154,MCA-851,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Disciple Studieux,No,Yes,BTG-155-C-FR,C - Commune,,1,1,No,1,Yzmir,0,No,,No,No,155,MCA-852,FR - Français,No,4,No,1,BTG - Au-delà des portes,Personnage,No
Studious Disciple,No,Yes,BTG-155-C-EN,C - Commune,,1,1,No,1,Yzmir,0,No,,No,No,155,MCA-853,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Disciple Studieux,No,Yes,BTG-155-R-FR,R - Rare,,1,1,No,1,Yzmir,0,No,,No,No,155,MCA-854,FR - Français,No,0,Yes,1,BTG - Au-delà des portes,Personnage,No
Studious Disciple,No,Yes,BTG-155-R-EN,R - Rare,,1,1,No,1,Yzmir,0,No,,No,No,155,MCA-855,EN - English,No,0,Yes,1,BTG - Au-delà des portes,Personnage,No
Disciple Studieux,No,Yes,BTG-155-F-FR,F - Transfuge,,1,1,No,1,Lyra,0,No,,No,No,155,MCA-856,FR - Français,No,1,Yes,1,BTG - Au-delà des portes,Personnage,No
Studious Disciple,No,Yes,BTG-155-F-EN,F - Transfuge,,1,1,No,1,Lyra,0,No,,No,No,155,MCA-857,EN - English,No,0,Yes,1,BTG - Au-delà des portes,Personnage,No
Mage-Danseur du Kadigir,No,No,BTG-156-C-FR,C - Commune,,2,1,No,1,Yzmir,1,No,,No,No,156,MCA-858,FR - Français,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Kadigiran Mage-Dancer,No,No,BTG-156-C-EN,C - Commune,,2,1,No,1,Yzmir,1,No,,No,No,156,MCA-859,EN - English,No,1,No,1,BTG - Au-delà des portes,Personnage,No
Mage-Danseur du Kadigir,No,No,BTG-156-R-FR,R - Rare,,2,1,No,1,Yzmir,1,No,,No,No,156,MCA-860,FR - Français,No,2,No,1,BTG - Au-delà des portes,Personnage,No
Kadigiran Mage-Dancer,No,No,BTG-156-R-EN,R - Rare,,2,1,No,1,Yzmir,1,No,,No,No,156,MCA-861,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Mage-Danseur du Kadigir,No,No,BTG-156-F-FR,F - Transfuge,,2,1,No,1,Lyra,1,No,,No,No,156,MCA-862,FR - Français,No,1,No,1,BTG - Au-delà des portes,Personnage,No
Kadigiran Mage-Dancer,No,No,BTG-156-F-EN,F - Transfuge,,2,1,No,1,Lyra,1,No,,No,No,156,MCA-863,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Augure Yzmir,No,No,BTG-157-C-FR,C - Commune,,2,1,No,1,Yzmir,1,No,,No,No,157,MCA-864,FR - Français,No,5,No,2,BTG - Au-delà des portes,Personnage,No
Yzmir Stargazer,No,No,BTG-157-C-EN,C - Commune,,2,1,No,1,Yzmir,1,No,,No,No,157,MCA-865,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
